avg_pts_last3,avg_pts_last5,form_trend,avg_minutes_last3,avg_xgi_last3,avg_ict_last3,avg_bps_last3,is_home,value,avg_fixture_difficulty,total_points,player_id,round
0.6666666666666666,1.8,-1.1333333333333333,30.0,0.0033333333333333335,0.5666666666666667,4.0,0,60,3.0,0,6,15
0.0,0.6,-0.6,0.0,0.0,0.0,0.0,1,60,3.0,2,6,16
0.6666666666666666,0.8,-0.13333333333333341,30.0,0.006666666666666667,0.8666666666666667,4.666666666666667,0,59,3.0,6,6,17
2.6666666666666665,1.6,1.0666666666666664,60.0,0.013333333333333334,1.4666666666666668,13.666666666666666,1,59,3.0,2,6,18
3.3333333333333335,2.0,1.3333333333333335,90.0,0.013333333333333334,1.9000000000000001,17.0,1,59,3.0,2,6,19
3.3333333333333335,2.4,0.9333333333333336,90.0,0.01,1.3666666666666665,15.666666666666666,0,59,3.0,1,6,20
1.6666666666666667,2.6,-0.9333333333333333,90.0,0.0033333333333333335,1.366666666666667,9.666666666666666,1,59,3.0,7,6,21
3.3333333333333335,3.6,-0.2666666666666666,90.0,0.05333333333333334,2.033333333333333,15.666666666666666,0,60,3.0,8,6,22
5.333333333333333,4.0,1.333333333333333,90.0,0.08666666666666667,2.9333333333333336,21.666666666666668,1,60,3.0,1,6,23
5.333333333333333,3.8,1.5333333333333332,90.0,0.11666666666666665,4.033333333333334,20.333333333333332,0,60,3.0,6,6,24
5.0,4.6,0.40000000000000036,90.0,0.07333333333333333,3.3666666666666667,18.0,1,60,3.0,7,6,25
4.666666666666667,5.8,-1.1333333333333329,90.0,0.043333333333333335,3.0333333333333337,18.0,0,61,3.0,0,6,26
4.333333333333333,4.4,-0.06666666666666732,60.0,0.013333333333333334,1.3333333333333337,16.333333333333332,0,61,3.0,1,6,26
2.6666666666666665,3.0,-0.3333333333333335,60.0,0.01,1.6000000000000003,11.666666666666666,0,61,3.0,0,6,27
13.0,13.0,0.0,71.0,0.92,7.3,33.0,1,55,3.0,13,7,2
13.0,13.0,0.0,67.0,0.66,7.699999999999999,35.5,0,56,3.0,2,7,3
9.333333333333334,9.333333333333334,0.0,74.66666666666667,0.48666666666666664,5.8999999999999995,26.666666666666668,1,57,3.0,5,7,4
6.666666666666667,8.25,-1.583333333333333,73.33333333333333,0.18333333333333335,4.133333333333333,21.0,1,57,3.0,2,7,5
3.0,7.0,-4.0,82.33333333333333,0.11333333333333334,2.4000000000000004,10.666666666666666,0,57,3.0,1,7,6
2.6666666666666665,4.6,-1.9333333333333331,75.33333333333333,0.11333333333333334,2.633333333333334,7.666666666666667,1,57,3.0,6,7,7
3.0,3.2,-0.20000000000000018,77.66666666666667,0.17333333333333334,3.066666666666667,11.0,0,57,3.0,6,7,8
4.333333333333333,4.0,0.33333333333333304,77.66666666666667,0.13,3.1,17.333333333333332,1,58,3.0,6,7,9
6.0,4.2,1.7999999999999998,81.66666666666667,0.11333333333333333,2.4333333333333336,26.0,0,58,3.0,6,7,10
6.0,5.0,1.0,80.66666666666667,0.07333333333333333,2.533333333333334,28.333333333333332,0,58,3.0,1,7,11
4.333333333333333,5.0,-0.666666666666667,80.66666666666667,0.1466666666666667,3.333333333333334,19.333333333333332,1,58,3.0,2,7,12
3.0,4.2,-1.2000000000000002,83.66666666666667,0.15000000000000002,3.600000000000001,13.666666666666666,0,58,3.0,0,7,13
1.0,3.0,-2.0,75.0,0.13,2.933333333333334,4.333333333333333,1,58,3.0,7,7,14
3.0,3.2,-0.20000000000000018,75.0,0.10666666666666667,2.9666666666666672,15.666666666666666,0,58,3.0,1,7,15
2.6666666666666665,2.2,0.46666666666666634,73.33333333333333,0.07666666666666667,2.900000000000001,13.333333333333334,1,57,3.0,0,7,16
2.6666666666666665,2.0,0.6666666666666665,58.333333333333336,0.07333333333333333,2.366666666666667,11.666666666666666,0,57,3.0,6,7,17
2.3333333333333335,2.8,-0.46666666666666634,58.333333333333336,0.013333333333333334,1.233333333333334,9.0,1,57,3.0,0,7,18
2.0,2.8,-0.7999999999999998,30.0,0.01,0.7000000000000006,8.333333333333334,1,57,3.0,0,7,19
2.0,1.4,0.6000000000000001,30.0,0.01,0.7000000000000006,8.333333333333334,0,57,3.0,0,7,20
0.0,1.2,-1.2,0.0,0.0,0.0,0.0,1,56,3.0,0,7,21
0.0,1.2,-1.2,0.0,0.0,0.0,0.0,0,56,3.0,0,7,22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,56,3.0,0,7,23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,56,3.0,1,7,24
0.3333333333333333,0.2,0.1333333333333333,5.0,0.08666666666666667,0.2666666666666673,0.6666666666666666,1,56,3.0,6,7,25
2.3333333333333335,1.4,0.9333333333333336,27.0,0.10333333333333333,0.633333333333334,6.666666666666667,0,56,3.0,1,7,26
2.6666666666666665,1.6,1.0666666666666664,30.0,0.10333333333333333,0.733333333333334,7.333333333333333,0,56,3.0,1,7,26
2.6666666666666665,1.8,0.8666666666666665,25.333333333333332,0.02,0.5000000000000006,6.333333333333333,0,56,3.0,0,7,27
0.0,0.0,0.0,19.0,0.0,0.3,-3.0,1,55,3.0,24,8,2
12.0,12.0,0.0,41.0,0.43,10.1,32.5,0,56,3.0,2,8,3
8.666666666666666,8.666666666666666,0.0,57.333333333333336,0.3333333333333333,7.8999999999999995,24.0,1,57,3.0,8,8,4
11.333333333333334,8.5,2.833333333333334,81.0,0.44,10.066666666666666,37.333333333333336,1,57,3.0,1,8,5
3.6666666666666665,7.0,-3.3333333333333335,86.33333333333333,0.17,4.733333333333333,20.0,0,58,3.0,2,8,6
3.6666666666666665,7.4,-3.733333333333334,86.33333333333333,0.36999999999999994,6.5,21.0,1,58,3.0,11,8,7
4.666666666666667,4.8,-0.13333333333333286,86.33333333333333,0.32666666666666666,6.433333333333333,23.0,0,59,3.0,6,8,8
6.333333333333333,5.6,0.7333333333333334,90.0,0.36000000000000004,6.966666666666666,26.666666666666668,1,60,3.0,6,8,9
7.666666666666667,5.2,2.466666666666667,90.0,0.12666666666666668,5.066666666666666,31.666666666666668,0,61,3.0,6,8,10
6.0,6.2,-0.20000000000000018,90.0,0.13,3.6666666666666665,24.0,0,61,3.0,1,8,11
4.333333333333333,6.0,-1.666666666666667,90.0,0.09000000000000001,2.733333333333333,17.333333333333332,1,62,3.0,5,8,12
4.0,4.8,-0.7999999999999998,90.0,0.25666666666666665,3.366666666666667,11.0,0,63,3.0,2,8,13
2.6666666666666665,4.0,-1.3333333333333335,90.0,0.30000000000000004,3.1999999999999997,7.0,1,64,3.0,1,8,14
2.6666666666666665,3.0,-0.3333333333333335,75.33333333333333,0.29000000000000004,2.533333333333333,5.666666666666667,0,64,3.0,3,8,15
2.0,2.4,-0.3999999999999999,75.33333333333333,0.19000000000000003,1.8666666666666665,6.0,1,65,3.0,2,8,16
2.0,2.6,-0.6000000000000001,75.33333333333333,0.15,2.4,5.666666666666667,0,65,3.0,6,8,17
3.6666666666666665,2.8,0.8666666666666667,90.0,0.32666666666666666,3.6,13.333333333333334,1,65,3.0,0,8,18
2.6666666666666665,2.4,0.2666666666666666,60.0,0.24666666666666667,2.6,11.0,1,64,3.0,9,8,19
5.0,4.0,1.0,57.333333333333336,0.28,3.766666666666667,18.0,0,64,3.0,3,8,20
4.0,4.0,0.0,57.333333333333336,0.10666666666666667,4.266666666666667,12.0,1,63,3.0,6,8,21
6.0,4.8,1.2000000000000002,87.33333333333333,0.11333333333333333,5.033333333333333,20.0,0,63,3.0,5,8,22
4.666666666666667,4.6,0.06666666666666732,90.0,0.049999999999999996,3.0,16.333333333333332,1,63,3.0,1,8,23
4.0,4.8,-0.7999999999999998,90.0,0.049999999999999996,1.4000000000000001,13.0,0,63,3.0,5,8,24
3.6666666666666665,4.0,-0.3333333333333335,90.0,0.16,1.7666666666666666,11.666666666666666,1,64,3.0,6,8,25
4.0,4.6,-0.5999999999999996,90.0,0.12666666666666668,2.033333333333333,14.0,0,64,3.0,2,8,26
4.333333333333333,3.8,0.5333333333333332,90.0,0.15666666666666665,3.0,19.666666666666668,0,64,3.0,1,8,26
3.0,3.0,0.0,90.0,0.05000000000000001,2.766666666666667,16.0,0,64,3.0,0,8,27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,55,3.0,0,9,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54,3.0,0,9,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,54,3.0,0,9,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,54,3.0,0,9,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54,3.0,0,9,6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,54,3.0,0,9,7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54,3.0,0,9,8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,54,3.0,0,9,9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54,3.0,0,9,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54,3.0,0,9,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,54,3.0,0,9,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54,3.0,0,9,13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,54,3.0,0,9,14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54,3.0,0,9,15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,54,3.0,0,9,16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54,3.0,0,9,17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,54,3.0,0,9,18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,54,3.0,0,9,19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54,3.0,0,9,20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,54,3.0,0,9,21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54,3.0,0,9,22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,54,3.0,0,9,23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54,3.0,0,9,24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,54,3.0,0,9,25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54,3.0,0,9,26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54,3.0,0,9,26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54,3.0,0,9,27
0.0,0.0,0.0,18.0,0.0,0.0,-1.0,1,55,3.0,1,10,2
0.5,0.5,0.0,22.0,0.0,0.4,3.0,0,54,3.0,0,10,3
0.3333333333333333,0.3333333333333333,0.0,14.666666666666666,0.0,0.26666666666666666,2.0,1,54,3.0,1,10,4
0.6666666666666666,0.5,0.16666666666666663,16.0,0.0,0.3,3.3333333333333335,1,53,3.0,0,10,5
0.3333333333333333,0.4,-0.06666666666666671,7.333333333333333,0.0,0.03333333333333333,1.0,0,53,3.0,1,10,6
